Year;Month;City;URL event;Level 2 site;Visitors;Visits;Bounces;Page views;Time spent;Bounce rate
2022;"October";"Ubbergen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Uddel";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Uden";"https://omroepzwart.nl/";"omroepzwart";9;9;7;13;95932;0.777778
2022;"October";"Udenhout";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;16874;0
2022;"October";"Uelzen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Uetendorf";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Uetikon am see";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;345926;0.5
2022;"October";"Ugchelen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;39940;0
2022;"October";"Uitgeest";"https://omroepzwart.nl/";"omroepzwart";2;2;1;6;73492;0.5
2022;"October";"Uithoorn";"https://omroepzwart.nl/";"omroepzwart";12;13;9;26;437266;0.692308
2022;"October";"Uithuizen";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Uithuizermeeden";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Ulft";"https://omroepzwart.nl/";"omroepzwart";1;1;0;5;116551;0
2022;"October";"Ulvenhout";"https://omroepzwart.nl/";"omroepzwart";2;2;0;19;441675;0
2022;"October";"Union city";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Unteraegeri";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Urbania";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Urk";"https://omroepzwart.nl/";"omroepzwart";2;3;1;9;109571;0.333333
2022;"October";"Urmond";"https://omroepzwart.nl/";"omroepzwart";3;3;0;15;174682;0
2022;"October";"Ursem";"https://omroepzwart.nl/";"omroepzwart";3;4;4;4;0;1
2022;"October";"Utrecht";"https://omroepzwart.nl/";"omroepzwart";369;424;261;897;25062244;0.615566
2022;"October";"Vaassen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;5;61871;0
2022;"October";"Valarinho";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Valen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Valkenburg";"https://omroepzwart.nl/";"omroepzwart";6;7;5;13;229426;0.714286
2022;"October";"Valkenswaard";"https://omroepzwart.nl/";"omroepzwart";8;9;5;19;706999;0.555556
2022;"October";"Vantaa";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;5612;0.5
2022;"October";"Varsseveld";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Vasse";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Vattis";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Veendam";"https://omroepzwart.nl/";"omroepzwart";6;6;4;8;29718;0.666667
2022;"October";"Veenendaal";"https://omroepzwart.nl/";"omroepzwart";14;16;8;42;651185;0.5
2022;"October";"Veghel";"https://omroepzwart.nl/";"omroepzwart";21;22;12;41;358566;0.545455
2022;"October";"Velden";"https://omroepzwart.nl/";"omroepzwart";6;10;4;18;122325;0.4
2022;"October";"Veldhoven";"https://omroepzwart.nl/";"omroepzwart";16;20;11;47;897758;0.55
2022;"October";"Velp";"https://omroepzwart.nl/";"omroepzwart";9;9;6;16;247476;0.666667
2022;"October";"Velsen-noord";"https://omroepzwart.nl/";"omroepzwart";6;6;4;19;859745;0.666667
2022;"October";"Velsen-zuid";"https://omroepzwart.nl/";"omroepzwart";4;4;3;5;10767;0.75
2022;"October";"Velserbroek";"https://omroepzwart.nl/";"omroepzwart";8;8;5;14;289389;0.625
2022;"October";"Venhuizen";"https://omroepzwart.nl/";"omroepzwart";4;4;1;11;120003;0.25
2022;"October";"Venlo";"https://omroepzwart.nl/";"omroepzwart";41;42;32;54;1265117;0.761905
2022;"October";"Vennesla";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Venray";"https://omroepzwart.nl/";"omroepzwart";6;6;4;11;63419;0.666667
2022;"October";"Vertou";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Vianen";"https://omroepzwart.nl/";"omroepzwart";13;15;11;28;151735;0.733333
2022;"October";"Vielsalm";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Vienna";"https://omroepzwart.nl/";"omroepzwart";17;17;12;25;53;0.705882
2022;"October";"Vierakker";"https://omroepzwart.nl/";"omroepzwart";2;3;2;4;118929;0.666667
2022;"October";"Vierhouten";"https://omroepzwart.nl/";"omroepzwart";2;3;2;4;28867;0.666667
2022;"October";"Vierpolders";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;18246;0
2022;"October";"Vijfhuizen";"https://omroepzwart.nl/";"omroepzwart";6;8;4;20;767108;0.5
2022;"October";"Vila moreira";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Vilvoorde";"https://omroepzwart.nl/";"omroepzwart";1;2;2;2;0;1
2022;"October";"Vinkel";"https://omroepzwart.nl/";"omroepzwart";2;2;1;6;1325391;0.5
2022;"October";"Vinkeveen";"https://omroepzwart.nl/";"omroepzwart";8;8;4;31;1023348;0.5
2022;"October";"Vlaardingen";"https://omroepzwart.nl/";"omroepzwart";33;34;23;66;3800973;0.676471
2022;"October";"Vlagtwedde";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Vleuten";"https://omroepzwart.nl/";"omroepzwart";15;16;8;46;1585395;0.5
2022;"October";"Vlierden";"https://omroepzwart.nl/";"omroepzwart";3;3;3;3;0;1
2022;"October";"Vlijmen";"https://omroepzwart.nl/";"omroepzwart";3;3;2;7;311898;0.666667
2022;"October";"Vlissingen";"https://omroepzwart.nl/";"omroepzwart";20;27;13;65;3907442;0.481481
2022;"October";"Vogelenzang";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;31526;0
2022;"October";"Volendam";"https://omroepzwart.nl/";"omroepzwart";5;5;4;6;8035;0.8
2022;"October";"Volkel";"https://omroepzwart.nl/";"omroepzwart";4;4;3;4;0;0.75
2022;"October";"Vollenhove";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Vondelingenplaat rotterdam";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;287716;0
2022;"October";"Voorburg";"https://omroepzwart.nl/";"omroepzwart";24;25;13;69;2051950;0.52
2022;"October";"Voorhout";"https://omroepzwart.nl/";"omroepzwart";6;6;5;8;115313;0.833333
2022;"October";"Voorschoten";"https://omroepzwart.nl/";"omroepzwart";2;2;0;7;317892;0
2022;"October";"Voorst";"https://omroepzwart.nl/";"omroepzwart";5;5;4;5;31206;0.8
2022;"October";"Voorthuizen";"https://omroepzwart.nl/";"omroepzwart";6;6;5;7;27635;0.833333
2022;"October";"Vorden";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Vreeland";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Vriezenveen";"https://omroepzwart.nl/";"omroepzwart";5;5;2;10;286689;0.4
2022;"October";"Vroomshoop";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Vrouwenparochie";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Vrouwenpolder";"https://omroepzwart.nl/";"omroepzwart";3;3;1;8;98558;0.333333
2022;"October";"Vught";"https://omroepzwart.nl/";"omroepzwart";13;19;16;23;83081;0.842105
2022;"October";"Vuren";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Waalre";"https://omroepzwart.nl/";"omroepzwart";4;8;5;14;229900;0.625
2022;"October";"Waalwijk";"https://omroepzwart.nl/";"omroepzwart";10;10;6;16;119520;0.6
2022;"October";"Waarland";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Wachtebeke";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Waddinxveen";"https://omroepzwart.nl/";"omroepzwart";12;13;7;36;419938;0.538462
2022;"October";"Wagenberg";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Wagenborgen";"https://omroepzwart.nl/";"omroepzwart";2;5;3;11;155273;0.6
2022;"October";"Wageningen";"https://omroepzwart.nl/";"omroepzwart";23;24;16;49;1512002;0.666667
2022;"October";"Wald";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;42368;0
2022;"October";"Walkringen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Wallisellen";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Walsall";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;10801;0
2022;"October";"Waltham forest";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;43795;0
2022;"October";"Waltwilder";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Wandsworth";"https://omroepzwart.nl/";"omroepzwart";2;2;1;7;55591;0.5
2022;"October";"Wanroij";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Wapenveld";"https://omroepzwart.nl/";"omroepzwart";5;6;1;27;2551366;0.166667
2022;"October";"Waregem";"https://omroepzwart.nl/";"omroepzwart";1;3;3;3;0;1
2022;"October";"Warffum";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;484485;0
2022;"October";"Warmenhuizen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;21140;0
2022;"October";"Warmond";"https://omroepzwart.nl/";"omroepzwart";2;2;1;13;406645;0.5
2022;"October";"Warnsveld";"https://omroepzwart.nl/";"omroepzwart";7;7;3;21;201198;0.428571
2022;"October";"Warten";"https://omroepzwart.nl/";"omroepzwart";1;1;0;7;298660;0
2022;"October";"Washington";"https://omroepzwart.nl/";"omroepzwart";1;3;3;3;0;1
2022;"October";"Wassenaar";"https://omroepzwart.nl/";"omroepzwart";7;7;6;8;25604;0.857143
2022;"October";"Wasserbillig";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Wateringen";"https://omroepzwart.nl/";"omroepzwart";10;11;7;27;1548182;0.636364
2022;"October";"Waverveen";"https://omroepzwart.nl/";"omroepzwart";2;2;1;6;291138;0.5
2022;"October";"Wedde";"https://omroepzwart.nl/";"omroepzwart";2;2;1;5;185250;0.5
2022;"October";"Weerselo";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Weert";"https://omroepzwart.nl/";"omroepzwart";7;7;2;13;1304572;0.285714
2022;"October";"Weesp";"https://omroepzwart.nl/";"omroepzwart";16;16;14;18;20631;0.875
2022;"October";"Wehl";"https://omroepzwart.nl/";"omroepzwart";2;2;0;12;177561;0
2022;"October";"Weilheim";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Weissbad";"https://omroepzwart.nl/";"omroepzwart";1;2;2;2;0;1
2022;"October";"Weiteveen";"https://omroepzwart.nl/";"omroepzwart";2;2;1;4;45320;0.5
2022;"October";"Wekerom";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Welgelegen";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Well";"https://omroepzwart.nl/";"omroepzwart";2;2;0;7;71587;0
2022;"October";"Wellerlooi";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Wembley";"https://omroepzwart.nl/";"omroepzwart";2;3;2;7;56733;0.666667
2022;"October";"Wemmel";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Werkendam";"https://omroepzwart.nl/";"omroepzwart";3;3;2;5;50037;0.666667
2022;"October";"Werkhoven";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Wervershoof";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;351635;0
2022;"October";"Wesepe";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"West ella";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"West-terschelling";"https://omroepzwart.nl/";"omroepzwart";1;1;0;7;103067;0
2022;"October";"Westerbork";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;29377;0
2022;"October";"Westergeest";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Westerhaar-vriezenveensewijk";"https://omroepzwart.nl/";"omroepzwart";4;4;3;5;118204;0.75
2022;"October";"Westervelde";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Westervoort";"https://omroepzwart.nl/";"omroepzwart";8;9;4;24;400496;0.444444
2022;"October";"Westknollendam";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Westmalle";"https://omroepzwart.nl/";"omroepzwart";2;2;1;5;32420;0.5
2022;"October";"Westwoud";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Westzaan";"https://omroepzwart.nl/";"omroepzwart";2;3;0;10;158782;0
2022;"October";"Wetheral";"https://omroepzwart.nl/";"omroepzwart";2;2;0;7;44353;0
2022;"October";"Weurt";"https://omroepzwart.nl/";"omroepzwart";3;4;3;6;26756;0.75
2022;"October";"Wezep";"https://omroepzwart.nl/";"omroepzwart";3;3;1;6;212165;0.333333
2022;"October";"Wezuperbrug";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Wierden";"https://omroepzwart.nl/";"omroepzwart";10;14;10;22;140651;0.714286
2022;"October";"Wieringerwerf";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Wiesbaden";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Wijchen";"https://omroepzwart.nl/";"omroepzwart";25;27;16;61;2246785;0.592593
2022;"October";"Wijdewormer";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;29295;0
2022;"October";"Wijhe";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Wijk bij duurstede";"https://omroepzwart.nl/";"omroepzwart";12;13;6;38;1032063;0.461538
2022;"October";"Wijnbergen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Wijster";"https://omroepzwart.nl/";"omroepzwart";1;1;0;7;116729;0
2022;"October";"Wilhelminaoord";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;47954;0
2022;"October";"Wilkinstown";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;5321;0.5
2022;"October";"Willebroek";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;12728;0
2022;"October";"Willemstad";"https://omroepzwart.nl/";"omroepzwart";21;22;13;49;596428;0.590909
2022;"October";"Williamsburg";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Wilnis";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;9886;0
2022;"October";"Wilp";"https://omroepzwart.nl/";"omroepzwart";3;3;1;16;813751;0.333333
2022;"October";"Winkel";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Winschoten";"https://omroepzwart.nl/";"omroepzwart";7;7;4;12;157538;0.571429
2022;"October";"Wintelre";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;26823;0
2022;"October";"Winterswijk";"https://omroepzwart.nl/";"omroepzwart";5;5;3;22;868921;0.6
2022;"October";"Winterthur";"https://omroepzwart.nl/";"omroepzwart";3;3;3;3;0;1
2022;"October";"Wirges";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Wittelte";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;23546;0
2022;"October";"Wittem";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;59642;0
2022;"October";"Witteveen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Wittlich";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;7710;0.5
2022;"October";"Woerden";"https://omroepzwart.nl/";"omroepzwart";19;20;12;37;1833934;0.6
2022;"October";"Wognum";"https://omroepzwart.nl/";"omroepzwart";5;5;2;10;169762;0.4
2022;"October";"Woluwe-saint-lambert";"https://omroepzwart.nl/";"omroepzwart";1;1;0;5;95968;0
2022;"October";"Wolvega";"https://omroepzwart.nl/";"omroepzwart";4;4;3;9;177856;0.75
2022;"October";"Workington";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Wormer";"https://omroepzwart.nl/";"omroepzwart";5;5;3;8;747592;0.6
2022;"October";"Wormerveer";"https://omroepzwart.nl/";"omroepzwart";8;8;6;12;48686;0.75
2022;"October";"Worms";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Woubrugge";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;9940;0
2022;"October";"Woudenberg";"https://omroepzwart.nl/";"omroepzwart";4;5;4;8;41213;0.8
2022;"October";"Woudsend";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Wouw";"https://omroepzwart.nl/";"omroepzwart";5;6;2;13;190075;0.333333
2022;"October";"Wroclaw";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Wuppertal";"https://omroepzwart.nl/";"omroepzwart";5;5;5;5;0;1
2022;"October";"Xoxocotlan";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Yeongtong-dong";"https://omroepzwart.nl/";"omroepzwart";1;1;0;21;118040;0
2022;"October";"Yerseke";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Yonago";"https://omroepzwart.nl/";"omroepzwart";1;3;2;4;10321;0.666667
2022;"October";"York";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Yquelon";"https://omroepzwart.nl/";"omroepzwart";1;2;1;4;54096;0.5
2022;"October";"Zaandam";"https://omroepzwart.nl/";"omroepzwart";74;82;49;178;7838653;0.597561
2022;"October";"Zaandijk";"https://omroepzwart.nl/";"omroepzwart";13;22;18;34;1092829;0.818182
2022;"October";"Zaltbommel";"https://omroepzwart.nl/";"omroepzwart";2;4;3;6;48049;0.75
2022;"October";"Zandvoort";"https://omroepzwart.nl/";"omroepzwart";15;15;8;38;469760;0.533333
2022;"October";"Zaragoza";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Zeddam";"https://omroepzwart.nl/";"omroepzwart";1;2;2;2;0;1
2022;"October";"Zeegse";"https://omroepzwart.nl/";"omroepzwart";2;2;1;4;21678;0.5
2022;"October";"Zeewolde";"https://omroepzwart.nl/";"omroepzwart";8;15;9;26;965301;0.6
2022;"October";"Zeist";"https://omroepzwart.nl/";"omroepzwart";34;37;20;88;3466828;0.540541
2022;"October";"Zelhem";"https://omroepzwart.nl/";"omroepzwart";5;7;3;18;152997;0.428571
2022;"October";"Zenderen";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Zevenaar";"https://omroepzwart.nl/";"omroepzwart";10;10;7;20;809786;0.7
2022;"October";"Zevenbergen";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Zevenhuizen";"https://omroepzwart.nl/";"omroepzwart";6;10;7;12;42145;0.7
2022;"October";"Zierikzee";"https://omroepzwart.nl/";"omroepzwart";4;4;4;4;0;1
2022;"October";"Zinnowitz";"https://omroepzwart.nl/";"omroepzwart";1;3;0;9;205861;0
2022;"October";"Zoelen";"https://omroepzwart.nl/";"omroepzwart";3;3;2;6;15695;0.666667
2022;"October";"Zoersel";"https://omroepzwart.nl/";"omroepzwart";1;1;0;7;210234;0
2022;"October";"Zoetermeer";"https://omroepzwart.nl/";"omroepzwart";67;81;56;131;1603405;0.691358
2022;"October";"Zoeterwoude";"https://omroepzwart.nl/";"omroepzwart";3;3;2;4;529618;0.666667
2022;"October";"Zoutelande";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Zuid-scharwoude";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;107757;0
2022;"October";"Zuidbroek";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Zuidhorn";"https://omroepzwart.nl/";"omroepzwart";2;2;0;8;190394;0
2022;"October";"Zuidland";"https://omroepzwart.nl/";"omroepzwart";3;3;2;4;69331;0.666667
2022;"October";"Zuidlaren";"https://omroepzwart.nl/";"omroepzwart";2;3;1;6;306300;0.333333
2022;"October";"Zuidwolde";"https://omroepzwart.nl/";"omroepzwart";4;4;4;4;0;1
2022;"October";"Zuilichem";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Zurich";"https://omroepzwart.nl/";"omroepzwart";35;38;28;67;4385607;0.736842
2022;"October";"Zutendaal";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Zutphen";"https://omroepzwart.nl/";"omroepzwart";13;13;6;39;441245;0.461538
2022;"October";"Zwaag";"https://omroepzwart.nl/";"omroepzwart";4;4;3;9;56970;0.75
2022;"October";"Zwanenburg";"https://omroepzwart.nl/";"omroepzwart";5;6;2;52;2092242;0.333333
2022;"October";"Zwartemeer";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;10057;0.5
2022;"October";"Zwartsluis";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"October";"Zwijndrecht";"https://omroepzwart.nl/";"omroepzwart";23;25;16;65;2702006;0.64
2022;"October";"Zwinderen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"October";"Zwolle";"https://omroepzwart.nl/";"omroepzwart";71;74;48;127;3673009;0.648649
2022;"October";"N/A";"https://omroepzwart.nl/";"omroepzwart";35;37;23;67;1967180;0.621622
2022;"September";"'s-graveland";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"'s-gravendeel";"https://omroepzwart.nl/";"omroepzwart";5;5;4;9;63527;0.8
2022;"September";"'s-gravenpolder";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;21934;0.5
2022;"September";"'s-gravenzande";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"September";"'t harde";"https://omroepzwart.nl/";"omroepzwart";2;2;0;5;1035290;0
2022;"September";"'t loo oldebroek";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"'t zand";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;36989;0
2022;"September";"Aalsmeer";"https://omroepzwart.nl/";"omroepzwart";3;3;0;6;29896;0
2022;"September";"Aalten";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;25026;0
2022;"September";"Aarlanderveen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;6;118483;0
2022;"September";"Aartrijke";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;12294;0.5
2022;"September";"Abbenbroek";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;9668;0
2022;"September";"Abbenes";"https://omroepzwart.nl/";"omroepzwart";3;3;3;3;0;1
2022;"September";"Abcoude";"https://omroepzwart.nl/";"omroepzwart";4;4;2;7;90059;0.5
2022;"September";"Accra";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Aerdenhout";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"September";"Afferden";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;16053;0
2022;"September";"Agia paraskevi";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;14088;0.5
2022;"September";"Akkrum";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Aksaray mah.";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Alblasserdam";"https://omroepzwart.nl/";"omroepzwart";6;6;1;16;1483533;0.166667
2022;"September";"Albufeira";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Albuquerque";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"September";"Algermissen";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"September";"Alkmaar";"https://omroepzwart.nl/";"omroepzwart";50;51;33;113;2297211;0.647059
2022;"September";"Allen";"https://omroepzwart.nl/";"omroepzwart";3;3;3;3;0;1
2022;"September";"Almelo";"https://omroepzwart.nl/";"omroepzwart";27;29;16;64;976696;0.551724
2022;"September";"Almere";"https://omroepzwart.nl/";"omroepzwart";151;167;88;408;13260174;0.526946
2022;"September";"Alphen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Alphen aan den rijn";"https://omroepzwart.nl/";"omroepzwart";32;37;18;104;2115374;0.486486
2022;"September";"Altforst";"https://omroepzwart.nl/";"omroepzwart";1;2;2;2;0;1
2022;"September";"Amerongen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Amersfoort";"https://omroepzwart.nl/";"omroepzwart";72;77;39;197;4193580;0.506494
2022;"September";"Ammerzoden";"https://omroepzwart.nl/";"omroepzwart";6;6;2;15;78225;0.333333
2022;"September";"Amstelveen";"https://omroepzwart.nl/";"omroepzwart";47;52;35;110;2353853;0.673077
2022;"September";"Amsterdam";"https://omroepzwart.nl/";"omroepzwart";1236;1406;764;3197;97460965;0.543385
2022;"September";"Amsterdam-duivendrecht";"https://omroepzwart.nl/";"omroepzwart";2;2;1;5;65431;0.5
2022;"September";"Andel";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;60566;0
2022;"September";"Andelst";"https://omroepzwart.nl/";"omroepzwart";1;2;2;2;0;1
2022;"September";"Anderlecht";"https://omroepzwart.nl/";"omroepzwart";1;1;0;5;523543;0
2022;"September";"Andijk";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Angeren";"https://omroepzwart.nl/";"omroepzwart";2;2;0;8;780125;0
2022;"September";"Anloo";"https://omroepzwart.nl/";"omroepzwart";1;1;0;13;270810;0
2022;"September";"Ann arbor";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Anna paulowna";"https://omroepzwart.nl/";"omroepzwart";3;3;3;3;0;1
2022;"September";"Annen";"https://omroepzwart.nl/";"omroepzwart";2;2;0;6;110775;0
2022;"September";"Annerveenschekanaal";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;218064;0
2022;"September";"Antwerp";"https://omroepzwart.nl/";"omroepzwart";2;2;1;4;29140;0.5
2022;"September";"Anvers";"https://omroepzwart.nl/";"omroepzwart";7;8;4;19;748254;0.5
2022;"September";"Apeldoorn";"https://omroepzwart.nl/";"omroepzwart";63;74;42;172;9564198;0.567568
2022;"September";"Appingedam";"https://omroepzwart.nl/";"omroepzwart";4;4;2;7;116093;0.5
2022;"September";"Arcen";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"September";"Arendonk";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;30001;0
2022;"September";"Arnemuiden";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Arnhem";"https://omroepzwart.nl/";"omroepzwart";97;100;52;259;5744926;0.52
2022;"September";"Arrington";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"September";"Ashburn";"https://omroepzwart.nl/";"omroepzwart";5;5;5;5;0;1
